,course_id,course_name,year,section,id
1727,3087,Théorie et critique du projet MA1 (Dietz),2014-2015,AR,401
1728,3108,Speech processing,2016-2017,EE,553
1729,3109,Speech processing,2005-2006,EE,553
1730,3110,Speech processing,2014-2015,EE,553
1731,3111,Speech processing,2010-2011,EE,553
1732,3112,Speech processing,2004-2005,EE,553
1733,3113,Speech processing,2012-2013,EE,553
1734,3114,Speech processing,2006-2007,EE,553
1735,3115,Speech processing,2007-2008,EE,553
1736,3116,Speech processing,2009-2010,EE,553
1737,3117,Speech processing,2011-2012,EE,553
1738,3118,Speech processing,2008-2009,EE,553
1739,3119,Speech processing,2015-2016,EE,553
1740,3120,Speech processing,2013-2014,EE,553
1741,3123,Scientific project design in drug discovery,2018-2019,BIO,494
1742,3124,Scientific project design in drug discovery,2019-2020,BIO,494
1743,3125,Scientific project design in drug discovery,2014-2015,BIO,494
1744,3126,Scientific project design in drug discovery,2016-2017,BIO,494
1745,3127,Scientific project design in drug discovery,2015-2016,BIO,494
1746,3128,Scientific project design in drug discovery,2017-2018,BIO,494
1747,3129,Bio-nano-chip design,2014-2015,EE,517
1748,3130,Bio-nano-chip design,2018-2019,EE,517
1749,3131,Bio-nano-chip design,2017-2018,EE,517
1750,3132,Bio-nano-chip design,2019-2020,EE,517
1751,3133,Bio-nano-chip design,2016-2017,EE,517
1752,3134,Bio-nano-chip design,2015-2016,EE,517
1753,3163,Enjeux éthiques contemporains II,2012-2013,HUM,412
1754,3164,Enjeux éthiques contemporains II,2014-2015,HUM,412
1755,3165,Enjeux éthiques contemporains II,2013-2014,HUM,412
1756,3166,Scientific literature analysis in computational molecular biology,2017-2018,BIO,468
1757,3167,Scientific literature analysis in computational molecular biology,2018-2019,BIO,468
1758,3168,Scientific literature analysis in computational molecular biology,2016-2017,BIO,468
1759,3169,Scientific literature analysis in computational molecular biology,2014-2015,BIO,468
1760,3170,Scientific literature analysis in computational molecular biology,2015-2016,BIO,468
1761,3171,Scientific literature analysis in computational molecular biology,2019-2020,BIO,468
1762,3177,Behavioral finance,2013-2014,FIN,422
1763,3178,Behavioral finance,2012-2013,FIN,422
1764,3186,Fundamentals of neuroengineering,2018-2019,BIOENG,448
1765,3187,Fundamentals of neuroengineering,2013-2014,BIOENG,448
1766,3188,Fundamentals of neuroengineering,2016-2017,BIOENG,448
1767,3189,Fundamentals of neuroengineering,2017-2018,BIOENG,448
1768,3190,Fundamentals of neuroengineering,2014-2015,BIOENG,448
1769,3191,Fundamentals of neuroengineering,2015-2016,BIOENG,448
1770,3192,Fundamentals of neuroengineering,2011-2012,BIOENG,448
1771,3193,Fundamentals of neuroengineering,2012-2013,BIOENG,448
1772,3194,UE U : Cartography,2017-2018,AR,476
1773,3195,UE U : Cartography,2015-2016,AR,476
1774,3196,UE U : Cartography,2016-2017,AR,476
1775,3197,UE U : Cartography,2018-2019,AR,476
1776,3198,UE U : Cartography,2019-2020,AR,476
1777,3199,"Analyse du cycle de vie, écobilan",2017-2018,ENV,370
1778,3200,"Analyse du cycle de vie, écobilan",2018-2019,ENV,370
1779,3201,"Analyse du cycle de vie, écobilan",2016-2017,ENV,370
1780,3202,"Analyse du cycle de vie, écobilan",2013-2014,ENV,370
1781,3203,"Analyse du cycle de vie, écobilan",2012-2013,ENV,370
1782,3204,"Analyse du cycle de vie, écobilan",2011-2012,ENV,370
1783,3205,"Analyse du cycle de vie, écobilan",2008-2009,ENV,370
1784,3206,"Analyse du cycle de vie, écobilan",2009-2010,ENV,370
1785,3207,"Analyse du cycle de vie, écobilan",2010-2011,ENV,370
1786,3208,"Analyse du cycle de vie, écobilan",2019-2020,ENV,370
1787,3209,"Analyse du cycle de vie, écobilan",2015-2016,ENV,370
1788,3210,"Analyse du cycle de vie, écobilan",2014-2015,ENV,370
1789,3211,"Analyse du cycle de vie, écobilan",2007-2008,ENV,370
1790,3212,"Analyse du cycle de vie, écobilan",2005-2006,ENV,370
1791,3213,"Analyse du cycle de vie, écobilan",2006-2007,ENV,370
1792,3214,Relativistic quantum fields II,2009-2010,PHYS,432
1793,3215,Relativistic quantum fields II,2011-2012,PHYS,432
1794,3216,Relativistic quantum fields II,2008-2009,PHYS,432
1795,3217,Relativistic quantum fields II,2010-2011,PHYS,432
1796,3218,Relativistic quantum fields II,2013-2014,PHYS,432
1797,3219,Relativistic quantum fields II,2014-2015,PHYS,432
1798,3220,Relativistic quantum fields II,2012-2013,PHYS,432
1799,3221,Relativistic quantum fields II,2016-2017,PHYS,432
1800,3222,Relativistic quantum fields II,2015-2016,PHYS,432
1801,3231,UE P : Béton. Construction et préfabrication,2017-2018,AR,448
1802,3232,UE P : Béton. Construction et préfabrication,2013-2014,AR,448
1803,3233,UE P : Béton. Construction et préfabrication,2012-2013,AR,448
1804,3234,UE P : Béton. Construction et préfabrication,2014-2015,AR,448
1805,3235,UE P : Béton. Construction et préfabrication,2015-2016,AR,448
1806,3236,UE P : Béton. Construction et préfabrication,2019-2020,AR,448
1807,3237,UE P : Béton. Construction et préfabrication,2016-2017,AR,448
1808,3238,UE P : Béton. Construction et préfabrication,2018-2019,AR,448
1809,3252,Droit et technique II,2016-2017,HUM,410
1810,3252,Droit et technique II,2016-2017,HUM,414
1811,3253,Droit et technique II,2015-2016,HUM,410
1812,3253,Droit et technique II,2015-2016,HUM,414
1813,3254,Droit et technique II,2011-2012,HUM,410
1814,3254,Droit et technique II,2011-2012,HUM,414
1815,3255,Droit et technique II,2010-2011,HUM,410
1816,3255,Droit et technique II,2010-2011,HUM,414
1817,3256,Droit et technique II,2012-2013,HUM,410
1818,3256,Droit et technique II,2012-2013,HUM,414
1819,3257,Droit et technique II,2019-2020,HUM,410
1820,3257,Droit et technique II,2019-2020,HUM,414
1821,3258,Droit et technique II,2014-2015,HUM,410
1822,3258,Droit et technique II,2014-2015,HUM,414
1823,3259,Droit et technique II,2013-2014,HUM,410
1824,3259,Droit et technique II,2013-2014,HUM,414
1825,3260,Droit et technique II,2009-2010,HUM,410
1826,3260,Droit et technique II,2009-2010,HUM,414
1827,3261,Droit et technique II,2017-2018,HUM,410
1828,3261,Droit et technique II,2017-2018,HUM,414
1829,3262,Droit et technique II,2018-2019,HUM,410
1830,3262,Droit et technique II,2018-2019,HUM,414
1831,3264,Fate and behaviour of environmental contaminants,2018-2019,ENV,507
1832,3265,Fate and behaviour of environmental contaminants,2017-2018,ENV,507
1833,3266,Fate and behaviour of environmental contaminants,2019-2020,ENV,507
1834,3282,Topics in number theory,2019-2020,MATH,417
1835,3283,Topics in number theory,2009-2010,MATH,417
1836,3284,Topics in number theory,2011-2012,MATH,417
1837,3285,Topics in number theory,2010-2011,MATH,417
1838,3286,Topics in number theory,2017-2018,MATH,417
1839,3287,Topics in number theory,2013-2014,MATH,417
1840,3288,Topics in number theory,2012-2013,MATH,417
1841,3289,Topics in number theory,2015-2016,MATH,417
1842,3290,Topics in number theory,2014-2015,MATH,417
1843,3291,Fluvial biogeosciences,2019-2020,ENV,426
1844,3292,Fluvial biogeosciences,2017-2018,ENV,426
1845,3293,Fluvial biogeosciences,2018-2019,ENV,426
1846,3294,Fluvial biogeosciences,2015-2016,ENV,426
1847,3295,Fluvial biogeosciences,2016-2017,ENV,426
1848,3299,Systems for data science,2019-2020,CS,449
1849,3300,Systems for data science,2017-2018,CS,449
1850,3301,Systems for data science,2018-2019,CS,449
1851,3327,Fundamentals of biomedical imaging,2017-2018,PHYS,438
1852,3328,Fundamentals of biomedical imaging,2006-2007,PHYS,438
1853,3329,Fundamentals of biomedical imaging,2009-2010,PHYS,438
1854,3330,Fundamentals of biomedical imaging,2007-2008,PHYS,438
1855,3331,Fundamentals of biomedical imaging,2008-2009,PHYS,438
1856,3332,Fundamentals of biomedical imaging,2010-2011,PHYS,438
1857,3333,Fundamentals of biomedical imaging,2011-2012,PHYS,438
1858,3334,Fundamentals of biomedical imaging,2005-2006,PHYS,438
1859,3335,Fundamentals of biomedical imaging,2013-2014,PHYS,438
1860,3336,Fundamentals of biomedical imaging,2014-2015,PHYS,438
1861,3337,Fundamentals of biomedical imaging,2015-2016,PHYS,438
1862,3338,Fundamentals of biomedical imaging,2012-2013,PHYS,438
1863,3339,Fundamentals of biomedical imaging,2019-2020,PHYS,438
1864,3340,Fundamentals of biomedical imaging,2018-2019,PHYS,438
1865,3341,Fundamentals of biomedical imaging,2016-2017,PHYS,438
1866,3342,"Synthesis, analysis and verification",2015-2016,CS,550
1867,3343,"Synthesis, analysis and verification",2011-2012,CS,550
1868,3344,"Synthesis, analysis and verification",2014-2015,CS,550
1869,3345,"Synthesis, analysis and verification",2012-2013,CS,550
1870,3346,"Synthesis, analysis and verification",2016-2017,CS,550
1871,3347,"Synthesis, analysis and verification",2010-2011,CS,550
1872,3348,Advanced probability,2011-2012,COM,417
1873,3349,Advanced probability,2012-2013,COM,417
1874,3350,Advanced probability,2013-2014,COM,417
1875,3351,Advanced probability,2014-2015,COM,417
1876,3352,Advanced probability,2010-2011,COM,417
1877,3353,Advanced solid waste treatment,2012-2013,ENV,500
1878,3354,Advanced solid waste treatment,2013-2014,ENV,500
1879,3355,Advanced solid waste treatment,2011-2012,ENV,500
1880,3356,Advanced solid waste treatment,2008-2009,ENV,500
1881,3357,Advanced solid waste treatment,2009-2010,ENV,500
1882,3358,Advanced solid waste treatment,2007-2008,ENV,500
1883,3359,Advanced solid waste treatment,2010-2011,ENV,500
1884,3360,Advanced solid waste treatment,2006-2007,ENV,500
1885,3361,Advanced solid waste treatment,2015-2016,ENV,500
1886,3362,Sciences de la ville I,2015-2016,AR,459
1887,3363,Sciences de la ville I,2005-2006,AR,459
1888,3364,Sciences de la ville I,2009-2010,AR,459
1889,3365,Sciences de la ville I,2010-2011,AR,459
1890,3366,Sciences de la ville I,2011-2012,AR,459
1891,3367,Sciences de la ville I,2007-2008,AR,459
1892,3368,Sciences de la ville I,2012-2013,AR,459
1893,3369,Sciences de la ville I,2006-2007,AR,459
1894,3370,Sciences de la ville I,2014-2015,AR,459
1895,3371,Sciences de la ville I,2008-2009,AR,459
1896,3372,Sciences de la ville I,2013-2014,AR,459
1897,3382,Scaling laws & simulations in micro & nanosystems,2018-2019,MICRO,470
1898,3383,Scaling laws & simulations in micro & nanosystems,2019-2020,MICRO,470
1899,3401,Modélisation et représentation informatique I,2015-2016,AR,411
1900,3402,Modélisation et représentation informatique I,2009-2010,AR,411
1901,3403,Modélisation et représentation informatique I,2014-2015,AR,411
1902,3404,Modélisation et représentation informatique I,2013-2014,AR,411
1903,3405,Modélisation et représentation informatique I,2012-2013,AR,411
1904,3406,Modélisation et représentation informatique I,2010-2011,AR,411
1905,3407,Modélisation et représentation informatique I,2011-2012,AR,411
1906,3408,Modélisation et représentation informatique I,2016-2017,AR,411
1907,3409,Modélisation et représentation informatique I,2005-2006,AR,411
1908,3410,Modélisation et représentation informatique I,2007-2008,AR,411
1909,3411,Modélisation et représentation informatique I,2006-2007,AR,411
1910,3412,Modélisation et représentation informatique I,2004-2005,AR,411
1911,3426,How people learn II,2017-2018,HUM,432
1912,3426,How people learn II,2017-2018,HUM,433
1913,3427,How people learn II,2013-2014,HUM,432
1914,3427,How people learn II,2013-2014,HUM,433
1915,3428,How people learn II,2019-2020,HUM,432
1916,3428,How people learn II,2019-2020,HUM,433
1917,3429,How people learn II,2015-2016,HUM,432
1918,3429,How people learn II,2015-2016,HUM,433
1919,3430,How people learn II,2012-2013,HUM,432
1920,3430,How people learn II,2012-2013,HUM,433
1921,3431,How people learn II,2018-2019,HUM,432
1922,3431,How people learn II,2018-2019,HUM,433
1923,3432,How people learn II,2016-2017,HUM,432
1924,3432,How people learn II,2016-2017,HUM,433
1925,3433,How people learn II,2014-2015,HUM,432
1926,3433,How people learn II,2014-2015,HUM,433
1927,3435,Organic semiconductors,2009-2010,MSE,478
1928,3436,Organic semiconductors,2008-2009,MSE,478
1929,3437,Organic semiconductors,2012-2013,MSE,478
1930,3438,Organic semiconductors,2011-2012,MSE,478
1931,3439,Organic semiconductors,2010-2011,MSE,478
1932,3440,Organic semiconductors,2015-2016,MSE,478
1933,3441,Organic semiconductors,2016-2017,MSE,478
1934,3442,Organic semiconductors,2018-2019,MSE,478
1935,3443,Organic semiconductors,2017-2018,MSE,478
1936,3444,Organic semiconductors,2014-2015,MSE,478
1937,3445,Organic semiconductors,2019-2020,MSE,478
1938,3446,Organic semiconductors,2007-2008,MSE,478
1939,3447,Organic semiconductors,2013-2014,MSE,478
1940,3472,Technology & innovation management (a),2013-2014,MGT,405
1941,3473,Technology & innovation management (a),2012-2013,MGT,405
1942,3492,Network analytics,2017-2018,MGT,416
1943,3493,Network analytics,2019-2020,MGT,416
1944,3494,Network analytics,2018-2019,MGT,416
1945,3519,Géologie de la construction et de l'environnement,2018-2019,CIVIL,403
1946,3520,Géologie de la construction et de l'environnement,2017-2018,CIVIL,403
1947,3521,Géologie de la construction et de l'environnement,2016-2017,CIVIL,403
1948,3522,Géologie de la construction et de l'environnement,2014-2015,CIVIL,403
1949,3523,Géologie de la construction et de l'environnement,2013-2014,CIVIL,403
1950,3524,Géologie de la construction et de l'environnement,2019-2020,CIVIL,403
1951,3525,Géologie de la construction et de l'environnement,2015-2016,CIVIL,403
1952,3528,Optimization methods,2019-2020,FIN,414
1953,3529,Optimization methods,2017-2018,FIN,414
1954,3530,Optimization methods,2018-2019,FIN,414
1955,3531,Technology policy and the energy transition,2018-2019,MGT,408
1956,3532,Technology policy and the energy transition,2017-2018,MGT,408
1957,3533,Technology policy and the energy transition,2019-2020,MGT,408
1958,3534,Technology policy and the energy transition,2015-2016,MGT,408
1959,3535,Technology policy and the energy transition,2016-2017,MGT,408
1960,3551,Théorie et critique du projet MA1 (Rollet),2014-2015,AR,401
1961,3572,Technology & innovation management,2010-2011,MGT,405
1962,3573,Technology & innovation management,2011-2012,MGT,405
1963,3574,Technology & innovation management,2014-2015,MGT,405
1964,3575,Structures existantes I : Sécurité et durabilité,2011-2012,CIVIL,436
1965,3576,Structures existantes I : Sécurité et durabilité,2008-2009,CIVIL,436
1966,3577,Structures existantes I : Sécurité et durabilité,2007-2008,CIVIL,436
1967,3578,Structures existantes I : Sécurité et durabilité,2009-2010,CIVIL,436
1968,3579,Structures existantes I : Sécurité et durabilité,2014-2015,CIVIL,436
1969,3580,Structures existantes I : Sécurité et durabilité,2010-2011,CIVIL,436
1970,3581,Structures existantes I : Sécurité et durabilité,2006-2007,CIVIL,436
1971,3582,Structures existantes I : Sécurité et durabilité,2012-2013,CIVIL,436
1972,3583,Structures existantes I : Sécurité et durabilité,2013-2014,CIVIL,436
1973,3584,Introduction to the finite elements method,2014-2015,MATH,350
1974,3585,Introduction to the finite elements method,2016-2017,MATH,350
1975,3586,Introduction to the finite elements method,2015-2016,MATH,350
1976,3587,Introduction to the finite elements method,2010-2011,MATH,350
1977,3588,Introduction to the finite elements method,2011-2012,MATH,350
1978,3589,Introduction to the finite elements method,2013-2014,MATH,350
1979,3590,Introduction to the finite elements method,2012-2013,MATH,350
1980,3592,Structure and reactivity,2010-2011,CH,432
1981,3593,Structure and reactivity,2017-2018,CH,432
1982,3594,Structure and reactivity,2006-2007,CH,432
1983,3595,Structure and reactivity,2009-2010,CH,432
1984,3596,Structure and reactivity,2007-2008,CH,432
1985,3597,Structure and reactivity,2008-2009,CH,432
1986,3598,Structure and reactivity,2013-2014,CH,432
1987,3599,Structure and reactivity,2005-2006,CH,432
1988,3600,Structure and reactivity,2004-2005,CH,432
1989,3601,Structure and reactivity,2015-2016,CH,432
1990,3602,Structure and reactivity,2011-2012,CH,432
1991,3603,Structure and reactivity,2012-2013,CH,432
1992,3604,Structure and reactivity,2014-2015,CH,432
1993,3605,Structure and reactivity,2016-2017,CH,432
1994,3606,Structure and reactivity,2019-2020,CH,432
1995,3607,Structure and reactivity,2018-2019,CH,432
1996,3608,Structures complexes,2018-2019,AR,535
1997,3609,Structures complexes,2019-2020,AR,535
1998,3610,Structures complexes,2009-2010,AR,535
1999,3611,Structures complexes,2016-2017,AR,535
2000,3612,Structures complexes,2014-2015,AR,535
2001,3613,Structures complexes,2017-2018,AR,535
2002,3614,Structures complexes,2013-2014,AR,535
2003,3615,Structures complexes,2010-2011,AR,535
2004,3616,Structures complexes,2011-2012,AR,535
2005,3617,Structures complexes,2015-2016,AR,535
2006,3618,Structures complexes,2012-2013,AR,535
2007,3619,Structures complexes,2005-2006,AR,535
2008,3620,Structures complexes,2007-2008,AR,535
2009,3621,Structures complexes,2006-2007,AR,535
2010,3622,Structures complexes,2008-2009,AR,535
2011,3632,Complex manifolds,2019-2020,MATH,473
2012,3638,Modélisation et représentation informatique II,2017-2018,AR,412
2013,3639,Modélisation et représentation informatique II,2016-2017,AR,412
2014,3640,Modélisation et représentation informatique II,2015-2016,AR,412
2015,3641,Modélisation et représentation informatique II,2014-2015,AR,412
2016,3642,Modélisation et représentation informatique II,2010-2011,AR,412
2017,3643,Modélisation et représentation informatique II,2011-2012,AR,412
2018,3644,Modélisation et représentation informatique II,2013-2014,AR,412
2019,3645,Modélisation et représentation informatique II,2012-2013,AR,412
2020,3646,Modélisation et représentation informatique II,2009-2010,AR,412
2021,3647,Modélisation et représentation informatique II,2007-2008,AR,412
2022,3648,Modélisation et représentation informatique II,2004-2005,AR,412
2023,3649,Modélisation et représentation informatique II,2005-2006,AR,412
2024,3650,Modélisation et représentation informatique II,2008-2009,AR,412
2025,3651,Modélisation et représentation informatique II,2006-2007,AR,412
2026,3652,Les quatre éléments et l'architecture,2014-2015,AR,470
2027,3653,Les quatre éléments et l'architecture,2015-2016,AR,470
2028,3663,Environment chemical and biological technology,2014-2015,ChE,404
2029,3664,Environment chemical and biological technology,2013-2014,ChE,404
2030,3665,Environment chemical and biological technology,2015-2016,ChE,404
2031,3666,Environment chemical and biological technology,2016-2017,ChE,404
2032,3667,Scaling laws in micro- and nanosystems,2011-2012,MICRO,430
2033,3668,Scaling laws in micro- and nanosystems,2014-2015,MICRO,430
2034,3669,Scaling laws in micro- and nanosystems,2013-2014,MICRO,430
2035,3670,Scaling laws in micro- and nanosystems,2012-2013,MICRO,430
2036,3671,Scaling laws in micro- and nanosystems,2015-2016,MICRO,430
2037,3672,Scaling laws in micro- and nanosystems,2017-2018,MICRO,430
2038,3673,Scaling laws in micro- and nanosystems,2016-2017,MICRO,430
2039,3683,Presentation skills,2016-2017,MGT,469
2040,3684,Presentation skills,2015-2016,MGT,469
2041,3685,Presentation skills,2013-2014,MGT,469
2042,3686,Presentation skills,2010-2011,MGT,469
2043,3687,Presentation skills,2011-2012,MGT,469
2044,3688,Presentation skills,2012-2013,MGT,469
2045,3689,Presentation skills,2014-2015,MGT,469
2046,3690,Presentation skills,2017-2018,MGT,469
2047,3702,Sciences de la ville,2016-2017,AR,459
2048,3703,Advanced solid mechanics,2019-2020,ME,437
2049,3704,Voies de circulation,2014-2015,CIVIL,406
2050,3705,Voies de circulation,2011-2012,CIVIL,406
2051,3706,Voies de circulation,2012-2013,CIVIL,406
2052,3707,Voies de circulation,2015-2016,CIVIL,406
2053,3708,Voies de circulation,2017-2018,CIVIL,406
2054,3709,Voies de circulation,2018-2019,CIVIL,406
2055,3710,Voies de circulation,2013-2014,CIVIL,406
2056,3712,Lifecycle economic and environmental performance of product systems,2015-2016,ME,516
2057,3713,Lifecycle economic and environmental performance of product systems,2013-2014,ME,516
2058,3714,Lifecycle economic and environmental performance of product systems,2011-2012,ME,516
2059,3715,Lifecycle economic and environmental performance of product systems,2014-2015,ME,516
2060,3716,Lifecycle economic and environmental performance of product systems,2012-2013,ME,516
2061,3717,Fundamentals of biophotonics,2019-2020,BIO,443
2062,3718,Fundamentals of biophotonics,2017-2018,BIO,443
2063,3719,Fundamentals of biophotonics,2018-2019,BIO,443
2064,3720,Fundamentals of biophotonics,2010-2011,BIO,443
2065,3721,Fundamentals of biophotonics,2015-2016,BIO,443
2066,3722,Fundamentals of biophotonics,2014-2015,BIO,443
2067,3723,Fundamentals of biophotonics,2011-2012,BIO,443
2068,3724,Fundamentals of biophotonics,2013-2014,BIO,443
2069,3725,Fundamentals of biophotonics,2012-2013,BIO,443
2070,3726,Fundamentals of biophotonics,2016-2017,BIO,443
2071,3727,Visions et Utopies,2017-2018,AR,407
2072,3728,Visions et Utopies,2013-2014,AR,407
2073,3729,Visions et Utopies,2018-2019,AR,407
2074,3730,Visions et Utopies,2014-2015,AR,407
2075,3731,Visions et Utopies,2015-2016,AR,407
2076,3732,Visions et Utopies,2016-2017,AR,407
2077,3733,Visions et Utopies,2019-2020,AR,407
2078,3734,Analysis on groups,2018-2019,MATH,416
2079,3735,Analysis on groups,2011-2012,MATH,416
2080,3736,Analysis on groups,2019-2020,MATH,416
2081,3737,Analysis on groups,2009-2010,MATH,416
2082,3738,Analysis on groups,2017-2018,MATH,416
2083,3739,Analysis on groups,2016-2017,MATH,416
2084,3740,Analysis on groups,2010-2011,MATH,416
2085,3741,Analysis on groups,2012-2013,MATH,416
2086,3742,Analysis on groups,2014-2015,MATH,416
2087,3743,Analysis on groups,2015-2016,MATH,416
2088,3744,Analysis on groups,2013-2014,MATH,416
2089,3745,Advanced principles and applications of systems biology,2016-2017,ChE,421
2090,3746,Advanced principles and applications of systems biology,2015-2016,ChE,421
2091,3747,Advanced principles and applications of systems biology,2014-2015,ChE,421
2092,3749,Flow of dispersed media,2015-2016,ME,463
2093,3750,Flow of dispersed media,2013-2014,ME,463
2094,3751,Flow of dispersed media,2014-2015,ME,463
2095,3760,In silico neuroscience,2019-2020,BIOENG,450
2096,3761,In silico neuroscience,2016-2017,BIOENG,450
2097,3762,In silico neuroscience,2014-2015,BIOENG,450
2098,3763,In silico neuroscience,2015-2016,BIOENG,450
2099,3764,In silico neuroscience,2017-2018,BIOENG,450
2100,3766,Urban hydraulic systems,2010-2011,CIVIL,413
2101,3767,Urban hydraulic systems,2016-2017,CIVIL,413
2102,3768,Urban hydraulic systems,2012-2013,CIVIL,413
2103,3769,Urban hydraulic systems,2018-2019,CIVIL,413
2104,3770,Urban hydraulic systems,2015-2016,CIVIL,413
2105,3771,Urban hydraulic systems,2019-2020,CIVIL,413
2106,3772,Urban hydraulic systems,2017-2018,CIVIL,413
2107,3773,Urban hydraulic systems,2013-2014,CIVIL,413
2108,3774,Urban hydraulic systems,2014-2015,CIVIL,413
2109,3775,Urban hydraulic systems,2011-2012,CIVIL,413
2110,3784,"Industry dynamics, models & trends",2010-2011,MGT,453
2111,3785,"Industry dynamics, models & trends",2014-2015,MGT,453
2112,3786,"Industry dynamics, models & trends",2011-2012,MGT,453
2113,3787,"Industry dynamics, models & trends",2012-2013,MGT,453
2114,3788,"Industry dynamics, models & trends",2019-2020,MGT,453
2115,3789,"Industry dynamics, models & trends",2018-2019,MGT,453
2116,3790,"Industry dynamics, models & trends",2017-2018,MGT,453
2117,3791,"Industry dynamics, models & trends",2015-2016,MGT,453
2118,3792,"Industry dynamics, models & trends",2016-2017,MGT,453
2119,3793,"Industry dynamics, models & trends",2013-2014,MGT,453
2120,3795,Distributed algorithms,2017-2018,CS,451
2121,3796,Distributed algorithms,2004-2005,CS,451
2122,3797,Distributed algorithms,2006-2007,CS,451
2123,3798,Distributed algorithms,2010-2011,CS,451
2124,3799,Distributed algorithms,2012-2013,CS,451
2125,3800,Distributed algorithms,2019-2020,CS,451
2126,3801,Distributed algorithms,2016-2017,CS,451
2127,3802,Distributed algorithms,2008-2009,CS,451
2128,3803,Distributed algorithms,2009-2010,CS,451
2129,3804,Distributed algorithms,2005-2006,CS,451
2130,3805,Distributed algorithms,2007-2008,CS,451
2131,3806,Distributed algorithms,2011-2012,CS,451
2132,3807,Distributed algorithms,2015-2016,CS,451
2133,3808,Distributed algorithms,2018-2019,CS,451
2134,3809,Distributed algorithms,2013-2014,CS,451
2135,3810,Distributed algorithms,2014-2015,CS,451
2136,3833,UE Q : Composants et assemblages,2014-2015,AR,446
2137,3835,Relativistic quantum fields I,2015-2016,PHYS,431
2138,3836,Relativistic quantum fields I,2012-2013,PHYS,431
2139,3837,Relativistic quantum fields I,2011-2012,PHYS,431
2140,3838,Relativistic quantum fields I,2014-2015,PHYS,431
2141,3839,Relativistic quantum fields I,2013-2014,PHYS,431
2142,3840,Relativistic quantum fields I,2016-2017,PHYS,431
2143,3841,Relativistic quantum fields I,2008-2009,PHYS,431
2144,3842,Relativistic quantum fields I,2009-2010,PHYS,431
2145,3843,Relativistic quantum fields I,2010-2011,PHYS,431
2146,3859,Fundamentals of microfabrication,2019-2020,MICRO,331
2147,3860,Theories of Postmodern Architecture,2017-2018,AR,424
2148,3866,Enjeux éthiques contemporains I,2014-2015,HUM,412
2149,3867,Enjeux éthiques contemporains I,2013-2014,HUM,412
2150,3868,Enjeux éthiques contemporains I,2012-2013,HUM,412
2151,3869,Introduction to finance,2009-2010,FIN,401
2152,3870,Introduction to finance,2010-2011,FIN,401
2153,3871,Introduction to finance,2011-2012,FIN,401
2154,3872,Introduction to finance,2019-2020,FIN,401
2155,3873,Introduction to finance,2012-2013,FIN,401
2156,3874,Introduction to finance,2014-2015,FIN,401
2157,3875,Introduction to finance,2015-2016,FIN,401
2158,3876,Introduction to finance,2013-2014,FIN,401
2159,3877,Introduction to finance,2007-2008,FIN,401
2160,3878,Introduction to finance,2008-2009,FIN,401
2161,3879,Introduction to finance,2017-2018,FIN,401
2162,3880,Introduction to finance,2016-2017,FIN,401
2163,3881,Introduction to finance,2018-2019,FIN,401
2164,3882,Organizational behavior,2017-2018,MGT,412
2165,3883,Organizational behavior,2019-2020,MGT,412
2166,3884,Organizational behavior,2015-2016,MGT,412
2167,3885,Composites technology,2019-2020,MSE,440
2168,3886,Composites technology,2008-2009,MSE,440
2169,3887,Composites technology,2016-2017,MSE,440
2170,3888,Composites technology,2017-2018,MSE,440
2171,3889,Composites technology,2014-2015,MSE,440
2172,3890,Composites technology,2015-2016,MSE,440
2173,3891,Composites technology,2009-2010,MSE,440
2174,3892,Composites technology,2018-2019,MSE,440
2175,3893,Composites technology,2012-2013,MSE,440
2176,3894,Composites technology,2013-2014,MSE,440
2177,3895,Composites technology,2010-2011,MSE,440
2178,3896,Composites technology,2011-2012,MSE,440
2179,3897,Composites technology,2007-2008,MSE,440
2180,3905,Fundamentals of traffic operations and control,2016-2017,CIVIL,457
2181,3906,Fundamentals of traffic operations and control,2018-2019,CIVIL,457
2182,3907,Fundamentals of traffic operations and control,2009-2010,CIVIL,457
2183,3908,Fundamentals of traffic operations and control,2011-2012,CIVIL,457
2184,3909,Fundamentals of traffic operations and control,2012-2013,CIVIL,457
2185,3910,Fundamentals of traffic operations and control,2015-2016,CIVIL,457
2186,3911,Fundamentals of traffic operations and control,2019-2020,CIVIL,457
2187,3912,Fundamentals of traffic operations and control,2010-2011,CIVIL,457
2188,3913,Fundamentals of traffic operations and control,2013-2014,CIVIL,457
2189,3914,Fundamentals of traffic operations and control,2017-2018,CIVIL,457
2190,3915,Fundamentals of traffic operations and control,2014-2015,CIVIL,457
2191,3926,Scientific project design in integrative neurosciences,2018-2019,BIO,493
2192,3927,Scientific project design in integrative neurosciences,2015-2016,BIO,493
2193,3928,Scientific project design in integrative neurosciences,2014-2015,BIO,493
2194,3929,Scientific project design in integrative neurosciences,2017-2018,BIO,493
2195,3930,Scientific project design in integrative neurosciences,2016-2017,BIO,493
2196,3931,Scientific project design in integrative neurosciences,2019-2020,BIO,493
2197,3935,Accounting for finance,2016-2017,FIN,411
2198,3936,Accounting for finance,2015-2016,FIN,411
2199,3937,Accounting for finance,2019-2020,FIN,411
2200,3938,Accounting for finance,2017-2018,FIN,411
2201,3939,Accounting for finance,2014-2015,FIN,411
2202,3940,Accounting for finance,2018-2019,FIN,411
2203,3947,Applied probability & stochastic processes,2014-2015,MGT,484
