,course_id,course_name,year,section
7184,13687,Commande d'actionneurs à l'aide d'un microprocesseur + TP,2004-2005,MICRO
7185,13688,Corporate strategy,2016-2017,MGT
7186,13689,Corporate strategy,2017-2018,MGT
7187,13690,Corporate strategy,2018-2019,MGT
7188,13691,Corporate strategy,2010-2011,MGT
7189,13692,Corporate strategy,2011-2012,MGT
7190,13693,Corporate strategy,2013-2014,MGT
7191,13694,Corporate strategy,2014-2015,MGT
7192,13695,Corporate strategy,2015-2016,MGT
7193,13696,Corporate strategy,2019-2020,MGT
7194,13697,Corporate strategy,2012-2013,MGT
7195,13698,Software-defined radio: a hands-on course,2012-2013,COM
7196,13699,Software-defined radio: a hands-on course,2013-2014,COM
7197,13700,Software-defined radio: a hands-on course,2011-2012,COM
7198,13701,Software-defined radio: a hands-on course,2015-2016,COM
7199,13702,Software-defined radio: a hands-on course,2004-2005,COM
7200,13703,Software-defined radio: a hands-on course,2007-2008,COM
7201,13704,Software-defined radio: a hands-on course,2010-2011,COM
7202,13705,Software-defined radio: a hands-on course,2005-2006,COM
7203,13706,Software-defined radio: a hands-on course,2009-2010,COM
7204,13707,Software-defined radio: a hands-on course,2016-2017,COM
7205,13708,Software-defined radio: a hands-on course,2014-2015,COM
7206,13709,Software-defined radio: a hands-on course,2006-2007,COM
7207,13710,"Structures existantes, chapitres choisis",2017-2018,CIVIL
7208,13711,"Structures existantes, chapitres choisis",2019-2020,CIVIL
7209,13712,"Structures existantes, chapitres choisis",2018-2019,CIVIL
7210,13713,"Structures existantes, chapitres choisis",2015-2016,CIVIL
7211,13714,"Structures existantes, chapitres choisis",2016-2017,CIVIL
7212,13734,Project in nanoscale bioengineering,2013-2014,BIOENG
7213,13735,Optics laboratories I,2016-2017,MICRO
7214,13736,Optics laboratories I,2017-2018,MICRO
7215,13737,Optics laboratories I,2019-2020,MICRO
7216,13738,Optics laboratories I,2018-2019,MICRO
7217,13751,"Organic electronic materials - synthesis, applications, properties",2009-2010,MSE
7218,13752,"Organic electronic materials - synthesis, applications, properties",2016-2017,MSE
7219,13753,"Organic electronic materials - synthesis, applications, properties",2017-2018,MSE
7220,13754,"Organic electronic materials - synthesis, applications, properties",2018-2019,MSE
7221,13755,"Organic electronic materials - synthesis, applications, properties",2014-2015,MSE
7222,13756,"Organic electronic materials - synthesis, applications, properties",2010-2011,MSE
7223,13757,"Organic electronic materials - synthesis, applications, properties",2013-2014,MSE
7224,13758,"Organic electronic materials - synthesis, applications, properties",2011-2012,MSE
7225,13759,"Organic electronic materials - synthesis, applications, properties",2019-2020,MSE
7226,13760,"Organic electronic materials - synthesis, applications, properties",2015-2016,MSE
7227,13768,Optique TP,2007-2008,MICRO
7228,13769,Optique TP,2008-2009,MICRO
7229,13770,Optique TP,2005-2006,MICRO
7230,13771,Optique TP,2004-2005,MICRO
7231,13772,Optique TP,2006-2007,MICRO
7232,13773,Optique TP,2011-2012,MICRO
7233,13774,Optique TP,2010-2011,MICRO
7234,13775,Optique TP,2013-2014,MICRO
7235,13776,Optique TP,2009-2010,MICRO
7236,13777,Optique TP,2012-2013,MICRO
7237,13782,Advanced topics in financial econometrics,2016-2017,FIN
7238,13783,Advanced topics in financial econometrics,2009-2010,FIN
7239,13784,Advanced topics in financial econometrics,2010-2011,FIN
7240,13785,Advanced topics in financial econometrics,2012-2013,FIN
7241,13786,Advanced topics in financial econometrics,2015-2016,FIN
7242,13787,Advanced topics in financial econometrics,2014-2015,FIN
7243,13788,Advanced topics in financial econometrics,2011-2012,FIN
7244,13789,Advanced topics in financial econometrics,2013-2014,FIN
7245,13792,Molecular endocrinology,2015-2016,BIO
7246,13793,Molecular endocrinology,2006-2007,BIO
7247,13794,Molecular endocrinology,2019-2020,BIO
7248,13795,Molecular endocrinology,2007-2008,BIO
7249,13796,Molecular endocrinology,2018-2019,BIO
7250,13797,Molecular endocrinology,2016-2017,BIO
7251,13798,Molecular endocrinology,2017-2018,BIO
7252,13820,Value chain management in practice,2019-2020,MGT
7253,13821,Value chain management in practice,2017-2018,MGT
7254,13822,Value chain management in practice,2018-2019,MGT
7255,13823,Dynamical system theory for engineers,2016-2017,COM
7256,13824,Dynamical system theory for engineers,2015-2016,COM
7257,13825,Dynamical system theory for engineers,2013-2014,COM
7258,13826,Dynamical system theory for engineers,2014-2015,COM
7259,13827,Dynamical system theory for engineers,2012-2013,COM
7260,13828,Dynamical system theory for engineers,2011-2012,COM
7261,13829,Dynamical system theory for engineers,2019-2020,COM
7262,13830,Dynamical system theory for engineers,2017-2018,COM
7263,13831,Dynamical system theory for engineers,2018-2019,COM
7264,13832,Dynamical system theory for engineers,2009-2010,COM
7265,13833,Dynamical system theory for engineers,2010-2011,COM
7266,13834,Dynamical system theory for engineers,2006-2007,COM
7267,13835,Dynamical system theory for engineers,2007-2008,COM
7268,13836,Dynamical system theory for engineers,2008-2009,COM
7269,13837,Dynamical system theory for engineers,2004-2005,COM
7270,13838,Dynamical system theory for engineers,2005-2006,COM
7271,13839,Advanced materials for photovoltaics and lighting applications,2013-2014,CH
7272,13840,Advanced materials for photovoltaics and lighting applications,2010-2011,CH
7273,13841,Advanced materials for photovoltaics and lighting applications,2012-2013,CH
7274,13842,Advanced materials for photovoltaics and lighting applications,2011-2012,CH
7275,13861,Dynamique numérique des solides et des structures,2015-2016,ME
7276,13862,Dynamique numérique des solides et des structures,2018-2019,ME
7277,13863,Dynamique numérique des solides et des structures,2017-2018,ME
7278,13864,Dynamique numérique des solides et des structures,2011-2012,ME
7279,13865,Dynamique numérique des solides et des structures,2012-2013,ME
7280,13866,Dynamique numérique des solides et des structures,2016-2017,ME
7281,13867,Dynamique numérique des solides et des structures,2014-2015,ME
7282,13868,Dynamique numérique des solides et des structures,2013-2014,ME
7283,13869,Fundamentals of VLSI design,2019-2020,EE
7284,13870,Fundamentals of VLSI design,2013-2014,EE
7285,13871,Fundamentals of VLSI design,2015-2016,EE
7286,13872,Fundamentals of VLSI design,2016-2017,EE
7287,13873,Fundamentals of VLSI design,2018-2019,EE
7288,13874,Fundamentals of VLSI design,2017-2018,EE
7289,13875,Fundamentals of VLSI design,2014-2015,EE
7290,13876,Lie groups,2019-2020,MATH
7291,13877,Lie groups,2017-2018,MATH
7292,13902,Representations of quivers,2013-2014,MATH
7293,13917,Linear PDE's,2014-2015,MATH
7294,13918,Linear PDE's,2015-2016,MATH
7295,13919,Foundations of imaging science,2010-2011,CS
7296,13920,Foundations of imaging science,2012-2013,CS
7297,13921,Foundations of imaging science,2013-2014,CS
7298,13922,Foundations of imaging science,2011-2012,CS
7299,13923,Modeling of emerging electron devices,2011-2012,EE
7300,13924,Modeling of emerging electron devices,2015-2016,EE
7301,13925,Modeling of emerging electron devices,2012-2013,EE
7302,13926,Modeling of emerging electron devices,2017-2018,EE
7303,13927,Modeling of emerging electron devices,2014-2015,EE
7304,13928,Modeling of emerging electron devices,2016-2017,EE
7305,13929,Modeling of emerging electron devices,2008-2009,EE
7306,13930,Modeling of emerging electron devices,2009-2010,EE
7307,13931,Modeling of emerging electron devices,2010-2011,EE
7308,13985,UE R : Introduction au BIM (Building Information Modeling),2018-2019,AR
7309,13986,UE R : Introduction au BIM (Building Information Modeling),2015-2016,AR
7310,13987,UE R : Introduction au BIM (Building Information Modeling),2014-2015,AR
7311,13988,UE R : Introduction au BIM (Building Information Modeling),2016-2017,AR
7312,13989,UE R : Introduction au BIM (Building Information Modeling),2019-2020,AR
7313,13990,Digital 3D geometry processing,2016-2017,CS
7314,13991,Digital 3D geometry processing,2018-2019,CS
7315,13992,Digital 3D geometry processing,2017-2018,CS
7316,13993,Digital 3D geometry processing,2019-2020,CS
7317,13994,Digital 3D geometry processing,2010-2011,CS
7318,13995,Digital 3D geometry processing,2011-2012,CS
7319,13996,Digital 3D geometry processing,2013-2014,CS
7320,13997,Digital 3D geometry processing,2012-2013,CS
7321,13998,Digital 3D geometry processing,2014-2015,CS
7322,13999,Digital 3D geometry processing,2009-2010,CS
7323,14029,Enjeux éthiques de l'ingénieur II,2017-2018,HUM
7324,14029,Enjeux éthiques de l'ingénieur II,2017-2018,HUM
7325,14030,Enjeux éthiques de l'ingénieur II,2015-2016,HUM
7326,14030,Enjeux éthiques de l'ingénieur II,2015-2016,HUM
7327,14031,Enjeux éthiques de l'ingénieur II,2019-2020,HUM
7328,14031,Enjeux éthiques de l'ingénieur II,2019-2020,HUM
7329,14032,Enjeux éthiques de l'ingénieur II,2018-2019,HUM
7330,14032,Enjeux éthiques de l'ingénieur II,2018-2019,HUM
7331,14033,Enjeux éthiques de l'ingénieur II,2016-2017,HUM
7332,14033,Enjeux éthiques de l'ingénieur II,2016-2017,HUM
7333,14034,Scientific literature analysis in bioengineering,2019-2020,BIO
7334,14035,Scientific literature analysis in bioengineering,2017-2018,BIO
7335,14036,Scientific literature analysis in bioengineering,2018-2019,BIO
7336,14037,Scientific literature analysis in bioengineering,2014-2015,BIO
7337,14038,Scientific literature analysis in bioengineering,2016-2017,BIO
7338,14039,Scientific literature analysis in bioengineering,2015-2016,BIO
7339,14063,Engines and fuel cells,2016-2017,ME
7340,14064,Engines and fuel cells,2011-2012,ME
7341,14065,Engines and fuel cells,2015-2016,ME
7342,14066,Engines and fuel cells,2014-2015,ME
7343,14067,Engines and fuel cells,2010-2011,ME
7344,14068,Engines and fuel cells,2009-2010,ME
7345,14069,Engines and fuel cells,2013-2014,ME
7346,14070,Engines and fuel cells,2019-2020,ME
7347,14071,Engines and fuel cells,2018-2019,ME
7348,14072,Engines and fuel cells,2017-2018,ME
7349,14073,Engines and fuel cells,2012-2013,ME
7350,14079,Bioanalytics and analytical sensors,2016-2017,CH
7351,14080,Bioanalytics and analytical sensors,2004-2005,CH
7352,14081,Bioanalytics and analytical sensors,2006-2007,CH
7353,14082,Bioanalytics and analytical sensors,2007-2008,CH
7354,14083,Bioanalytics and analytical sensors,2005-2006,CH
7355,14084,Bioanalytics and analytical sensors,2010-2011,CH
7356,14085,Bioanalytics and analytical sensors,2008-2009,CH
7357,14086,Bioanalytics and analytical sensors,2009-2010,CH
7358,14087,Bioanalytics and analytical sensors,2011-2012,CH
7359,14088,Bioanalytics and analytical sensors,2012-2013,CH
7360,14089,Bioanalytics and analytical sensors,2015-2016,CH
7361,14090,Bioanalytics and analytical sensors,2013-2014,CH
7362,14091,Bioanalytics and analytical sensors,2014-2015,CH
7363,14095,Gaussian processes,2019-2020,MATH
7364,14096,Engineering geology for geo-energy,2016-2017,CIVIL
7365,14097,Engineering geology for geo-energy,2015-2016,CIVIL
7366,14098,Engineering geology for geo-energy,2019-2020,CIVIL
7367,14099,Engineering geology for geo-energy,2018-2019,CIVIL
7368,14112,HF and VHF circuits and techniques I,2016-2017,EE
7369,14113,HF and VHF circuits and techniques I,2007-2008,EE
7370,14114,HF and VHF circuits and techniques I,2009-2010,EE
7371,14115,HF and VHF circuits and techniques I,2008-2009,EE
7372,14116,HF and VHF circuits and techniques I,2011-2012,EE
7373,14117,HF and VHF circuits and techniques I,2015-2016,EE
7374,14118,HF and VHF circuits and techniques I,2006-2007,EE
7375,14119,HF and VHF circuits and techniques I,2010-2011,EE
7376,14120,HF and VHF circuits and techniques I,2017-2018,EE
7377,14121,HF and VHF circuits and techniques I,2012-2013,EE
7378,14122,HF and VHF circuits and techniques I,2014-2015,EE
7379,14123,HF and VHF circuits and techniques I,2019-2020,EE
7380,14124,HF and VHF circuits and techniques I,2018-2019,EE
7381,14125,HF and VHF circuits and techniques I,2005-2006,EE
7382,14126,HF and VHF circuits and techniques I,2013-2014,EE
7383,14130,Théorie et critique du projet MA1 (FAR),2019-2020,AR
7384,14131,Nanobiotechnology and biophysics,2017-2018,CH
7385,14132,Nanobiotechnology and biophysics,2016-2017,CH
7386,14133,Nanobiotechnology and biophysics,2014-2015,CH
7387,14134,Nanobiotechnology and biophysics,2018-2019,CH
7388,14135,Nanobiotechnology and biophysics,2010-2011,CH
7389,14136,Nanobiotechnology and biophysics,2008-2009,CH
7390,14137,Nanobiotechnology and biophysics,2009-2010,CH
7391,14138,Nanobiotechnology and biophysics,2011-2012,CH
7392,14139,Nanobiotechnology and biophysics,2013-2014,CH
7393,14140,Nanobiotechnology and biophysics,2012-2013,CH
7394,14141,Nanobiotechnology and biophysics,2019-2020,CH
7395,14142,Nanobiotechnology and biophysics,2005-2006,CH
7396,14143,Nanobiotechnology and biophysics,2004-2005,CH
7397,14144,Nanobiotechnology and biophysics,2006-2007,CH
7398,14145,Nanobiotechnology and biophysics,2007-2008,CH
7399,14146,Nanobiotechnology and biophysics,2015-2016,CH
7400,14148,Théorie et critique du projet MA1 (Conen et Sigl),2019-2020,AR
7401,14149,Introduction to particle accelerators,2011-2012,PHYS
7402,14150,Introduction to particle accelerators,2007-2008,PHYS
7403,14151,Introduction to particle accelerators,2009-2010,PHYS
7404,14152,Introduction to particle accelerators,2010-2011,PHYS
7405,14153,Introduction to particle accelerators,2012-2013,PHYS
7406,14154,Introduction to particle accelerators,2006-2007,PHYS
7407,14155,Introduction to particle accelerators,2015-2016,PHYS
7408,14156,Introduction to particle accelerators,2013-2014,PHYS
7409,14157,Introduction to particle accelerators,2008-2009,PHYS
7410,14158,Introduction to particle accelerators,2014-2015,PHYS
7411,14159,Introduction to particle accelerators,2016-2017,PHYS
7412,14160,Introduction to particle accelerators,2017-2018,PHYS
7413,14161,Introduction to particle accelerators,2019-2020,PHYS
7414,14162,Introduction to particle accelerators,2005-2006,PHYS
7415,14163,Introduction to particle accelerators,2018-2019,PHYS
7416,14174,Haptic human robot interfaces,2016-2017,MICRO
7417,14175,Haptic human robot interfaces,2015-2016,MICRO
7418,14176,Haptic human robot interfaces,2017-2018,MICRO
7419,14177,Haptic human robot interfaces,2012-2013,MICRO
7420,14178,Haptic human robot interfaces,2019-2020,MICRO
7421,14179,Haptic human robot interfaces,2018-2019,MICRO
7422,14180,Haptic human robot interfaces,2013-2014,MICRO
7423,14181,Haptic human robot interfaces,2014-2015,MICRO
7424,14182,Théorie et critique du projet MA1 (Boltshauser),2016-2017,AR
7425,14183,Théorie et critique du projet MA1 (Geers),2017-2018,AR
7426,14184,Théorie et critique du projet MA1 (Geers),2016-2017,AR
7427,14185,Théorie et critique du projet MA1 (Geers),2015-2016,AR
7428,14186,Théorie et critique du projet MA1 (Geers),2019-2020,AR
7429,14187,Théorie et critique du projet MA1 (Geers),2018-2019,AR
7430,14188,Théorie et critique du projet MA1 (Geers),2014-2015,AR
7431,14194,Introduction to electronic structure methods,2010-2011,CH
7432,14195,Introduction to electronic structure methods,2011-2012,CH
7433,14196,Introduction to electronic structure methods,2015-2016,CH
7434,14197,Introduction to electronic structure methods,2014-2015,CH
7435,14198,Introduction to electronic structure methods,2009-2010,CH
7436,14199,Introduction to electronic structure methods,2017-2018,CH
7437,14200,Introduction to electronic structure methods,2019-2020,CH
7438,14201,Introduction to electronic structure methods,2018-2019,CH
7439,14202,Introduction to electronic structure methods,2012-2013,CH
7440,14203,Introduction to electronic structure methods,2013-2014,CH
7441,14204,Introduction to electronic structure methods,2016-2017,CH
7442,14205,Contemporary Japan II,2019-2020,HUM
7443,14213,Enjeux socio-politiques du numérique II,2018-2019,HUM
7444,14213,Enjeux socio-politiques du numérique II,2018-2019,HUM
7445,14214,Enjeux socio-politiques du numérique II,2017-2018,HUM
7446,14214,Enjeux socio-politiques du numérique II,2017-2018,HUM
7447,14225,Construction en bois,2016-2017,CIVIL
7448,14226,Construction en bois,2015-2016,CIVIL
7449,14227,Construction en bois,2013-2014,CIVIL
7450,14228,Construction en bois,2014-2015,CIVIL
7451,14229,Construction en bois,2012-2013,CIVIL
7452,14230,Construction en bois,2011-2012,CIVIL
7453,14273,Parabolic and hyperbolic PDE's,2017-2018,MATH
7454,14274,Parabolic and hyperbolic PDE's,2016-2017,MATH
7455,14275,Parabolic and hyperbolic PDE's,2018-2019,MATH
7456,14277,Algebraic K-theory,2012-2013,MATH
7457,14277,Algebraic K-theory,2012-2013,MATH
7458,14278,Algebraic K-theory,2019-2020,MATH
7459,14278,Algebraic K-theory,2019-2020,MATH
7460,14279,Algebraic K-theory,2014-2015,MATH
7461,14279,Algebraic K-theory,2014-2015,MATH
7462,15316,Algebraic K-theory,2010-2011,MATH
7463,15316,Algebraic K-theory,2010-2011,MATH
7464,14289,Understanding statistics and experimental design,2017-2018,BIO
7465,14290,Understanding statistics and experimental design,2014-2015,BIO
7466,14291,Understanding statistics and experimental design,2013-2014,BIO
7467,14292,Understanding statistics and experimental design,2015-2016,BIO
7468,14293,Understanding statistics and experimental design,2016-2017,BIO
7469,14294,Understanding statistics and experimental design,2018-2019,BIO
7470,14295,Reliability of MEMS,2007-2008,MICRO
7471,14296,Reliability of MEMS,2006-2007,MICRO
7472,14297,Reliability of MEMS,2011-2012,MICRO
7473,14298,Reliability of MEMS,2008-2009,MICRO
7474,14299,Reliability of MEMS,2005-2006,MICRO
7475,14300,Reliability of MEMS,2010-2011,MICRO
7476,14301,Reliability of MEMS,2009-2010,MICRO
7477,14302,Reliability of MEMS,2015-2016,MICRO
7478,14303,Reliability of MEMS,2014-2015,MICRO
7479,14304,Reliability of MEMS,2013-2014,MICRO
7480,14305,Reliability of MEMS,2012-2013,MICRO
7481,14306,Modélisation des systèmes énergétiques,2015-2016,CIVIL
7482,14307,Modélisation des systèmes énergétiques,2019-2020,CIVIL
7483,14308,Modélisation des systèmes énergétiques,2018-2019,CIVIL
7484,14309,Modélisation des systèmes énergétiques,2017-2018,CIVIL
7485,14312,Financial & managerial accounting,2016-2017,MGT
7486,14313,Financial & managerial accounting,2015-2016,MGT
7487,14314,Financial & managerial accounting,2017-2018,MGT
7488,14315,Financial & managerial accounting,2014-2015,MGT
7489,14316,Financial & managerial accounting,2019-2020,MGT
7490,14317,Financial & managerial accounting,2018-2019,MGT
7491,14318,Financial & managerial accounting,2011-2012,MGT
7492,14319,Financial & managerial accounting,2012-2013,MGT
7493,14320,Financial & managerial accounting,2009-2010,MGT
7494,14321,Financial & managerial accounting,2010-2011,MGT
7495,14322,Financial & managerial accounting,2013-2014,MGT
7496,14324,Total synthesis of natural products,2016-2017,CH
7497,14325,Total synthesis of natural products,2015-2016,CH
7498,14326,Total synthesis of natural products,2014-2015,CH
7499,14327,Total synthesis of natural products,2019-2020,CH
7500,14328,Total synthesis of natural products,2018-2019,CH
7501,14329,Total synthesis of natural products,2011-2012,CH
7502,14330,Total synthesis of natural products,2017-2018,CH
7503,14331,Total synthesis of natural products,2010-2011,CH
7504,14332,Total synthesis of natural products,2013-2014,CH
7505,14333,Total synthesis of natural products,2012-2013,CH
7506,14358,Chemical biology of cell imaging,2019-2020,CH
7507,14363,Infection biology,2017-2018,BIO
7508,14364,Infection biology,2014-2015,BIO
7509,14365,Infection biology,2015-2016,BIO
7510,14366,Infection biology,2019-2020,BIO
7511,14367,Infection biology,2013-2014,BIO
7512,14368,Infection biology,2012-2013,BIO
7513,14369,Infection biology,2010-2011,BIO
7514,14370,Infection biology,2016-2017,BIO
7515,14371,Infection biology,2011-2012,BIO
7516,14372,Infection biology,2018-2019,BIO
7517,14373,Information technology and e-business strategy,2007-2008,MGT
7518,14374,Information technology and e-business strategy,2011-2012,MGT
7519,14375,Information technology and e-business strategy,2006-2007,MGT
7520,14376,Information technology and e-business strategy,2008-2009,MGT
7521,14377,Information technology and e-business strategy,2009-2010,MGT
7522,14378,Information technology and e-business strategy,2012-2013,MGT
7523,14379,Information technology and e-business strategy,2013-2014,MGT
7524,14380,Information technology and e-business strategy,2015-2016,MGT
7525,14381,Information technology and e-business strategy,2014-2015,MGT
7526,14398,Real-time networks,2017-2018,COM
7527,14399,Real-time networks,2016-2017,COM
7528,14400,Real-time networks,2018-2019,COM
7529,14401,Real-time networks,2012-2013,COM
7530,14402,Real-time networks,2010-2011,COM
7531,14403,Real-time networks,2007-2008,COM
7532,14404,Real-time networks,2008-2009,COM
7533,14405,Real-time networks,2011-2012,COM
7534,14406,Real-time networks,2009-2010,COM
7535,14407,Real-time networks,2006-2007,COM
7536,14408,Real-time networks,2013-2014,COM
7537,14409,Real-time networks,2015-2016,COM
7538,14410,Real-time networks,2014-2015,COM
7539,14411,Tissue engineering,2012-2013,BIOENG
7540,14412,Tissue engineering,2014-2015,BIOENG
7541,14413,Tissue engineering,2010-2011,BIOENG
7542,14414,Tissue engineering,2011-2012,BIOENG
7543,14415,Tissue engineering,2017-2018,BIOENG
7544,14416,Tissue engineering,2015-2016,BIOENG
7545,14417,Tissue engineering,2016-2017,BIOENG
7546,14418,Tissue engineering,2013-2014,BIOENG
7547,14419,Tissue engineering,2019-2020,BIOENG
7548,14420,Tissue engineering,2018-2019,BIOENG
7549,14448,Industrial automation,2010-2011,CS
7550,14449,Industrial automation,2008-2009,CS
7551,14450,Industrial automation,2011-2012,CS
7552,14451,Industrial automation,2006-2007,CS
7553,14452,Industrial automation,2007-2008,CS
7554,14453,Industrial automation,2005-2006,CS
7555,14454,Industrial automation,2009-2010,CS
7556,14455,Industrial automation,2004-2005,CS
7557,14456,Industrial automation,2016-2017,CS
7558,14457,Industrial automation,2017-2018,CS
7559,14458,Industrial automation,2019-2020,CS
7560,14459,Industrial automation,2018-2019,CS
7561,14460,Industrial automation,2015-2016,CS
7562,14461,Industrial automation,2014-2015,CS
7563,14462,Industrial automation,2012-2013,CS
7564,14463,Industrial automation,2013-2014,CS
7565,14466,Foundations and tools for processing tree structured data,2019-2020,CS
7566,14467,Foundations and tools for processing tree structured data,2018-2019,CS
7567,14475,Ville africaine: introduction à la planification,2014-2015,AR
7568,14476,Ville africaine: introduction à la planification,2018-2019,AR
7569,14477,Ville africaine: introduction à la planification,2015-2016,AR
7570,14478,Ville africaine: introduction à la planification,2016-2017,AR
7571,14479,Ville africaine: introduction à la planification,2017-2018,AR
7572,14480,Ville africaine: introduction à la planification,2019-2020,AR
7573,14528,Water quality modeling,2010-2011,ENG
7574,14529,Water quality modeling,2008-2009,ENG
7575,14530,Water quality modeling,2011-2012,ENG
7576,14531,Water quality modeling,2013-2014,ENG
7577,14532,Water quality modeling,2016-2017,ENG
7578,14533,Water quality modeling,2012-2013,ENG
7579,14534,Water quality modeling,2015-2016,ENG
7580,14535,Water quality modeling,2006-2007,ENG
7581,14536,Water quality modeling,2009-2010,ENG
7582,14537,Water quality modeling,2007-2008,ENG
7583,14538,Water quality modeling,2014-2015,ENG
7584,14539,Water quality modeling,2018-2019,ENG
7585,14540,Innovation & entrepreneurship in engineering,2019-2020,MGT
7586,14548,Catalysis for energy storage,2019-2020,CH
7587,14549,Catalysis for energy storage,2016-2017,CH
7588,14550,Catalysis for energy storage,2018-2019,CH
7589,14551,Catalysis for energy storage,2017-2018,CH
7590,14552,Catalysis for energy storage,2014-2015,CH
7591,14553,Catalysis for energy storage,2015-2016,CH
7592,14561,Physiologie par systèmes I,2017-2018,BIO
7593,14562,Physiologie par systèmes I,2015-2016,BIO
7594,14563,Physiologie par systèmes I,2018-2019,BIO
7595,14564,Physiologie par systèmes I,2013-2014,BIO
7596,14565,Physiologie par systèmes I,2010-2011,BIO
7597,14566,Physiologie par systèmes I,2019-2020,BIO
7598,14567,Physiologie par systèmes I,2016-2017,BIO
7599,14568,Physiologie par systèmes I,2011-2012,BIO
7600,14569,Physiologie par systèmes I,2012-2013,BIO
7601,14570,Physiologie par systèmes I,2014-2015,BIO
7602,14577,Equilibrium-stage separation processes,2013-2014,ChE
7603,14578,Equilibrium-stage separation processes,2011-2012,ChE
7604,14579,Equilibrium-stage separation processes,2010-2011,ChE
7605,14580,Equilibrium-stage separation processes,2012-2013,ChE
7606,14581,Equilibrium-stage separation processes,2008-2009,ChE
7607,14582,Equilibrium-stage separation processes,2009-2010,ChE
7608,14583,Equilibrium-stage separation processes,2014-2015,ChE
7609,14584,Equilibrium-stage separation processes,2015-2016,ChE
7610,14585,Equilibrium-stage separation processes,2016-2017,ChE
7611,14586,Equilibrium-stage separation processes,2017-2018,ChE
7612,14598,Human computer interaction,2017-2018,CS
7613,14599,Human computer interaction,2006-2007,CS
7614,14600,Human computer interaction,2007-2008,CS
7615,14601,Human computer interaction,2011-2012,CS
7616,14602,Human computer interaction,2005-2006,CS
7617,14603,Human computer interaction,2004-2005,CS
7618,14604,Human computer interaction,2008-2009,CS
7619,14605,Human computer interaction,2015-2016,CS
7620,14606,Human computer interaction,2016-2017,CS
7621,14607,Human computer interaction,2018-2019,CS
7622,14608,Human computer interaction,2019-2020,CS
7623,14609,Human computer interaction,2010-2011,CS
7624,14610,Human computer interaction,2009-2010,CS
7625,14611,Human computer interaction,2013-2014,CS
7626,14612,Human computer interaction,2012-2013,CS
7627,14613,Strategic marketing & technology commercialization,2017-2018,MGT
7628,14614,Strategic marketing & technology commercialization,2018-2019,MGT
7629,14615,Strategic marketing & technology commercialization,2016-2017,MGT
7630,14616,Strategic marketing & technology commercialization,2015-2016,MGT
7631,14617,Strategic marketing & technology commercialization,2014-2015,MGT
7632,14618,Strategic marketing & technology commercialization,2012-2013,MGT
7633,14619,Strategic marketing & technology commercialization,2010-2011,MGT
7634,14620,Strategic marketing & technology commercialization,2011-2012,MGT
7635,14621,Strategic marketing & technology commercialization,2019-2020,MGT
7636,14622,Strategic marketing & technology commercialization,2013-2014,MGT
7637,14625,Spatial decision support systems,2018-2019,ENV
7638,14631,Architecture et énergie solaire,2019-2020,AR
7639,14632,Architecture et énergie solaire,2018-2019,AR
7640,14640,Théorie et critique du projet MA1 (Linazasoro et Sanchez),2018-2019,AR
7641,14644,Programming concepts in scientific computing,2018-2019,MATH
7642,14645,Programming concepts in scientific computing,2019-2020,MATH
7643,14646,Programming concepts in scientific computing,2017-2018,MATH
7644,14647,Programming concepts in scientific computing,2013-2014,MATH
7645,14648,Programming concepts in scientific computing,2014-2015,MATH
7646,14649,Programming concepts in scientific computing,2016-2017,MATH
7647,14650,Programming concepts in scientific computing,2015-2016,MATH
7648,14651,Programming concepts in scientific computing,2012-2013,MATH
7649,14665,Electrodynamique et Optique quantique,2013-2014,PHYS
7650,14666,Electrodynamique et Optique quantique,2012-2013,PHYS
7651,14686,Théorie et critique du projet MA2 (Eliet & Lehmann),2014-2015,AR
7652,14687,Théorie et critique du projet MA1 (Vigano),2018-2019,AR
7653,14687,Théorie et critique du projet MA1 (Vigano),2018-2019,AR
7654,14688,Théorie et critique du projet MA1 (Vigano),2019-2020,AR
7655,14688,Théorie et critique du projet MA1 (Vigano),2019-2020,AR
7656,14689,Théorie et critique du projet MA1 (Vigano),2013-2014,AR
7657,14689,Théorie et critique du projet MA1 (Vigano),2013-2014,AR
7658,14701,Student seminar: security protocols and applications,2006-2007,COM
7659,14702,Student seminar: security protocols and applications,2011-2012,COM
7660,14703,Student seminar: security protocols and applications,2010-2011,COM
7661,14704,Student seminar: security protocols and applications,2013-2014,COM
7662,14705,Student seminar: security protocols and applications,2005-2006,COM
7663,14706,Student seminar: security protocols and applications,2008-2009,COM
7664,14707,Student seminar: security protocols and applications,2009-2010,COM
7665,14708,Student seminar: security protocols and applications,2007-2008,COM
7666,14709,Student seminar: security protocols and applications,2012-2013,COM
7667,14710,Student seminar: security protocols and applications,2014-2015,COM
7668,14711,Student seminar: security protocols and applications,2017-2018,COM
7669,14712,Student seminar: security protocols and applications,2016-2017,COM
7670,14713,Student seminar: security protocols and applications,2015-2016,COM
7671,14714,Student seminar: security protocols and applications,2018-2019,COM
7672,14715,Student seminar: security protocols and applications,2019-2020,COM
7673,14726,Project in integrative neurosciences,2013-2014,BIO
7674,14727,Project in integrative neurosciences,2012-2013,BIO
7675,14730,Neuroscience: behavior and cognition,2019-2020,BIO
7676,14731,Théorie et critique du projet MA1 (Tombesi),2018-2019,AR
7677,14759,Théorie et critique du projet MA2 (Dietz),2013-2014,AR
