,course_id,course_name,year
4831,4831,Advanced composites in engineering structures,2016-2017
4832,4832,Advanced composites in engineering structures,2006-2007
4833,4833,Advanced composites in engineering structures,2009-2010
4834,4834,Advanced composites in engineering structures,2014-2015
4835,4835,Advanced composites in engineering structures,2011-2012
4836,4836,Advanced composites in engineering structures,2007-2008
4837,4837,Advanced composites in engineering structures,2015-2016
4838,4838,Advanced composites in engineering structures,2017-2018
4839,4839,Advanced composites in engineering structures,2008-2009
4840,4840,Advanced composites in engineering structures,2012-2013
4841,4841,Advanced composites in engineering structures,2010-2011
4842,4842,Advanced composites in engineering structures,2019-2020
4843,4843,Advanced composites in engineering structures,2018-2019
4844,4844,Advanced composites in engineering structures,2013-2014
4855,4855,Performance evaluation,2004-2005
4856,4856,Performance evaluation,2011-2012
4857,4857,Performance evaluation,2009-2010
4858,4858,Performance evaluation,2005-2006
4859,4859,Performance evaluation,2006-2007
4860,4860,Performance evaluation,2008-2009
4861,4861,Performance evaluation,2010-2011
4862,4862,Performance evaluation,2014-2015
4863,4863,Performance evaluation,2016-2017
4864,4864,Performance evaluation,2018-2019
4865,4865,Bases de la robotique,2013-2014
4866,4866,Bases de la robotique,2015-2016
4868,4868,Bases de la robotique,2016-2017
4869,4869,Bases de la robotique,2014-2015
4870,4870,Bases de la robotique,2012-2013
4872,4872,Bases de la robotique,2011-2012
4874,4874,Conception des constructions en bois,2018-2019
4875,4875,Conception des constructions en bois,2017-2018
4876,4876,Conception des constructions en bois,2019-2020
4877,4877,Laboratory information management systems (LIMS),2010-2011
4879,4879,Laboratory information management systems (LIMS),2006-2007
4880,4880,Laboratory information management systems (LIMS),2007-2008
4881,4881,Laboratory information management systems (LIMS),2014-2015
4882,4882,Laboratory information management systems (LIMS),2015-2016
4883,4883,Laboratory information management systems (LIMS),2013-2014
4885,4885,Laboratory information management systems (LIMS),2016-2017
4886,4886,Laboratory information management systems (LIMS),2008-2009
4888,4888,Seminar series on advances in materials (autumn),2016-2017
4889,4889,Seminar series on advances in materials (autumn),2019-2020
4890,4890,Seminar series on advances in materials (autumn),2017-2018
4891,4891,Seminar series on advances in materials (autumn),2018-2019
4893,4893,Semiconductor devices II,2018-2019
4894,4894,Semiconductor devices II,2019-2020
4901,4901,Histoire assistée par ordinateur (HAO),2013-2014
4902,4902,Histoire assistée par ordinateur (HAO),2014-2015
4913,4913,Laboratory in molecular neuroscience,2014-2015
4914,4914,Laboratory in molecular neuroscience,2010-2011
4932,4932,Semiconductor electronic and optoelectronic devices II,2009-2010
4933,4933,Semiconductor electronic and optoelectronic devices II,2008-2009
4934,4934,Semiconductor electronic and optoelectronic devices II,2013-2014
4935,4935,Semiconductor electronic and optoelectronic devices II,2012-2013
4936,4936,Semiconductor electronic and optoelectronic devices II,2011-2012
4937,4937,Semiconductor electronic and optoelectronic devices II,2014-2015
4938,4938,Semiconductor electronic and optoelectronic devices II,2010-2011
4940,4940,Théorie des jeux,2004-2005
4957,4957,Barrages et ouvrages hydrauliques annexes,2008-2009
4958,4958,Barrages et ouvrages hydrauliques annexes,2009-2010
4959,4959,Barrages et ouvrages hydrauliques annexes,2011-2012
4960,4960,Barrages et ouvrages hydrauliques annexes,2016-2017
4961,4961,Barrages et ouvrages hydrauliques annexes,2006-2007
4962,4962,Barrages et ouvrages hydrauliques annexes,2010-2011
4963,4963,Barrages et ouvrages hydrauliques annexes,2012-2013
4964,4964,Barrages et ouvrages hydrauliques annexes,2014-2015
4965,4965,Barrages et ouvrages hydrauliques annexes,2015-2016
4966,4966,Barrages et ouvrages hydrauliques annexes,2017-2018
4967,4967,Barrages et ouvrages hydrauliques annexes,2005-2006
4968,4968,Barrages et ouvrages hydrauliques annexes,2004-2005
4969,4969,Barrages et ouvrages hydrauliques annexes,2007-2008
4970,4970,Barrages et ouvrages hydrauliques annexes,2013-2014
4971,4971,Barrages et ouvrages hydrauliques annexes,2019-2020
4972,4972,Barrages et ouvrages hydrauliques annexes,2018-2019
4973,4973,Personal interaction studio,2017-2018
4974,4974,Personal interaction studio,2015-2016
4975,4975,Personal interaction studio,2007-2008
4976,4976,Personal interaction studio,2009-2010
4977,4977,Personal interaction studio,2016-2017
4978,4978,Personal interaction studio,2010-2011
4979,4979,Personal interaction studio,2012-2013
4980,4980,Personal interaction studio,2011-2012
4981,4981,Personal interaction studio,2008-2009
4983,4983,Selected topics in life sciences,2019-2020
4984,4984,Selected topics in life sciences,2018-2019
4985,4985,Conférences SIE (été),2005-2006
4994,4994,Lab in data science,2018-2019
4995,4995,Lab in data science,2017-2018
4996,4996,Lab in data science,2019-2020
4997,4997,Histoire de la technique II,2004-2005
4998,4998,Mémoire STS II,2005-2006
4999,4999,Computational fluid dynamics-compressible flows,2008-2009
5000,5000,Computational fluid dynamics-compressible flows,2009-2010
5001,5001,Computational fluid dynamics-compressible flows,2010-2011
5002,5002,Conduite des réseaux II,2004-2005
5003,5003,Théorie de l'espace,2015-2016
5004,5004,Théorie de l'espace,2012-2013
5005,5005,Théorie de l'espace,2011-2012
5006,5006,Théorie de l'espace,2014-2015
5007,5007,Théorie de l'espace,2010-2011
5008,5008,Théorie de l'espace,2013-2014
5009,5009,Théorie de l'espace,2009-2010
5012,5012,Statistical physics of biomacromolecules,2018-2019
5013,5013,Statistical physics of biomacromolecules,2015-2016
5014,5014,Statistical physics of biomacromolecules,2016-2017
5015,5015,Statistical physics of biomacromolecules,2019-2020
5016,5016,Statistical physics of biomacromolecules,2009-2010
5017,5017,Statistical physics of biomacromolecules,2010-2011
5018,5018,Statistical physics of biomacromolecules,2012-2013
5019,5019,Statistical physics of biomacromolecules,2008-2009
5020,5020,Statistical physics of biomacromolecules,2014-2015
5021,5021,Statistical physics of biomacromolecules,2017-2018
5022,5022,Statistical physics of biomacromolecules,2013-2014
5023,5023,Statistical physics of biomacromolecules,2011-2012
5024,5024,Seismic engineering,2017-2018
5025,5025,Seismic engineering,2018-2019
5026,5026,Seismic engineering,2014-2015
5027,5027,Seismic engineering,2013-2014
5028,5028,Seismic engineering,2016-2017
5029,5029,Seismic engineering,2019-2020
5030,5030,Seismic engineering,2015-2016
5031,5031,Micro and nanostructuration of materials,2014-2015
5032,5032,Micro and nanostructuration of materials,2017-2018
5033,5033,Micro and nanostructuration of materials,2018-2019
5034,5034,Micro and nanostructuration of materials,2015-2016
5035,5035,Micro and nanostructuration of materials,2016-2017
5036,5036,Micro and nanostructuration of materials,2013-2014
5042,5042,Micro-usinage par Laser,2011-2012
5043,5043,Micro-usinage par Laser,2005-2006
5044,5044,Micro-usinage par Laser,2006-2007
5045,5045,Micro-usinage par Laser,2007-2008
5046,5046,Micro-usinage par Laser,2009-2010
5047,5047,Micro-usinage par Laser,2004-2005
5048,5048,Micro-usinage par Laser,2012-2013
5049,5049,Micro-usinage par Laser,2008-2009
5050,5050,Micro-usinage par Laser,2010-2011
5051,5051,UE H : Un regard sur la nature I,2004-2005
5068,5068,Management environnemental,2004-2005
5069,5069,Régimes transitoires des machines électriques,2005-2006
5070,5070,Régimes transitoires des machines électriques,2007-2008
5071,5071,Régimes transitoires des machines électriques,2008-2009
5072,5072,Régimes transitoires des machines électriques,2010-2011
5073,5073,Régimes transitoires des machines électriques,2009-2010
5074,5074,Régimes transitoires des machines électriques,2006-2007
5075,5075,Régimes transitoires des machines électriques,2011-2012
5083,5083,UE L : Graphie II,2010-2011
5084,5084,Microsystèmes et capteurs TP II,2011-2012
5085,5085,Microsystèmes et capteurs TP II,2013-2014
5086,5086,Microsystèmes et capteurs TP II,2015-2016
5087,5087,Microsystèmes et capteurs TP II,2012-2013
5088,5088,Microsystèmes et capteurs TP II,2014-2015
5089,5089,Evolutionary robotics,2015-2016
5090,5090,Evolutionary robotics,2018-2019
5091,5091,Plasma physics II,2016-2017
5092,5092,Plasma physics II,2014-2015
5093,5093,Plasma physics II,2015-2016
5095,5095,Plasma physics II,2019-2020
5096,5096,Plasma physics II,2010-2011
5097,5097,Plasma physics II,2008-2009
5098,5098,Plasma physics II,2009-2010
5099,5099,Plasma physics II,2011-2012
5100,5100,Plasma physics II,2012-2013
5101,5101,Plasma physics II,2017-2018
5102,5102,Plasma physics II,2013-2014
5103,5103,Sécurité des procédés chimiques,2006-2007
5104,5104,Sécurité des procédés chimiques,2005-2006
5105,5105,Sécurité des procédés chimiques,2007-2008
5106,5106,Sécurité des procédés chimiques,2008-2009
5107,5107,Sécurité des procédés chimiques,2004-2005
5109,5109,Séminaire en physiologie et instrumentation,2006-2007
5110,5110,Séminaire en physiologie et instrumentation,2005-2006
5111,5111,Séminaire en physiologie et instrumentation,2008-2009
5112,5112,Séminaire en physiologie et instrumentation,2007-2008
5114,5114,Séminaire en physiologie et instrumentation,2011-2012
5117,5117,Experience design ,2019-2020
5118,5118,Experience design ,2018-2019
5119,5119,Phénomènes de transport dans l'environnement,2005-2006
5120,5120,Magnetic resonance imaging in medicine,2019-2020
5121,5121,Microstructuration des matériaux,2004-2005
5122,5122,Quantum simulations of materials: Properties and spectroscopies,2013-2014
5123,5123,Quantum simulations of materials: Properties and spectroscopies,2012-2013
5124,5124,Quantum simulations of materials: Properties and spectroscopies,2014-2015
5137,5137,Radiation imaging for industrial applications,2019-2020
5138,5138,Radiation imaging for industrial applications,2018-2019
5139,5139,Théories et techniques du projet de sauvegarde,2018-2019
5140,5140,Théories et techniques du projet de sauvegarde,2014-2015
5141,5141,Théories et techniques du projet de sauvegarde,2016-2017
5142,5142,Théories et techniques du projet de sauvegarde,2019-2020
5143,5143,Théories et techniques du projet de sauvegarde,2017-2018
5144,5144,Théories et techniques du projet de sauvegarde,2015-2016
5145,5145,Théories et techniques du projet de sauvegarde,2013-2014
5177,5177,Ressources humaines dans les projets,2005-2006
5182,5182,Ressources humaines dans les projets,2006-2007
5184,5184,Ressources humaines dans les projets,2004-2005
5185,5185,Immunology (advanced topics),2015-2016
5186,5186,Immunology (advanced topics),2013-2014
5187,5187,Immunology (advanced topics),2014-2015
5188,5188,Immunology (advanced topics),2010-2011
5189,5189,Immunology (advanced topics),2011-2012
5190,5190,Immunology (advanced topics),2012-2013
5191,5191,Machine learning for DH,2019-2020
5200,5200,Economics,2004-2005
5202,5202,Economics,2005-2006
5203,5203,Economics,2008-2009
5204,5204,Wireless receivers: algorithms and architectures,2014-2015
5205,5205,Wireless receivers: algorithms and architectures,2012-2013
5206,5206,Wireless receivers: algorithms and architectures,2017-2018
5207,5207,Wireless receivers: algorithms and architectures,2018-2019
5208,5208,Wireless receivers: algorithms and architectures,2016-2017
5209,5209,Wireless receivers: algorithms and architectures,2015-2016
5210,5210,Wireless receivers: algorithms and architectures,2019-2020
5211,5211,Wireless receivers: algorithms and architectures,2013-2014
5212,5212,Introduction au droit et à l'éthique,2018-2019
5213,5213,Introduction au droit et à l'éthique,2019-2020
5214,5214,Advanced derivatives,2011-2012
5215,5215,Advanced derivatives,2009-2010
5216,5216,Advanced derivatives,2010-2011
5217,5217,Advanced derivatives,2017-2018
5218,5218,Advanced derivatives,2016-2017
5219,5219,Advanced derivatives,2015-2016
5220,5220,Advanced derivatives,2018-2019
5221,5221,Advanced derivatives,2013-2014
5222,5222,Advanced derivatives,2019-2020
5223,5223,Advanced derivatives,2014-2015
5224,5224,Advanced derivatives,2012-2013
5225,5225,Qualité de l'environnement intérieur,2010-2011
5226,5226,Qualité de l'environnement intérieur,2009-2010
5227,5227,Qualité de l'environnement intérieur,2007-2008
5228,5228,Qualité de l'environnement intérieur,2008-2009
5229,5229,Wave propagation along transmission lines,2014-2015
5230,5230,Wave propagation along transmission lines,2016-2017
5231,5231,Wave propagation along transmission lines,2007-2008
5232,5232,Wave propagation along transmission lines,2019-2020
5233,5233,Wave propagation along transmission lines,2018-2019
5234,5234,Wave propagation along transmission lines,2005-2006
5235,5235,Wave propagation along transmission lines,2006-2007
5236,5236,Wave propagation along transmission lines,2015-2016
5237,5237,Wave propagation along transmission lines,2008-2009
5238,5238,Wave propagation along transmission lines,2011-2012
5239,5239,Wave propagation along transmission lines,2010-2011
5240,5240,Wave propagation along transmission lines,2017-2018
5241,5241,Wave propagation along transmission lines,2009-2010
5242,5242,Wave propagation along transmission lines,2013-2014
5243,5243,Wave propagation along transmission lines,2012-2013
5245,5245,Lasers,2007-2008
5246,5246,Lasers,2004-2005
5247,5247,Lasers,2005-2006
5248,5248,Lasers,2006-2007
5249,5249,Lasers,2008-2009
5250,5250,Lasers,2010-2011
5251,5251,Lasers,2009-2010
5253,5253,Design et management de projet SIG,2011-2012
5254,5254,Design et management de projet SIG,2010-2011
5255,5255,Studio MA1 (Streich),2013-2014
5256,5256,Physical and computational organic chemistry,2017-2018
5257,5257,Physical and computational organic chemistry,2018-2019
5258,5258,Physical and computational organic chemistry,2019-2020
5259,5259,Physical and computational organic chemistry,2012-2013
5260,5260,Physical and computational organic chemistry,2014-2015
5261,5261,Physical and computational organic chemistry,2015-2016
5262,5262,Physical and computational organic chemistry,2016-2017
5263,5263,Physical and computational organic chemistry,2011-2012
5264,5264,Physical and computational organic chemistry,2013-2014
5297,5297,Physics and hydrology of snow,2017-2018
5298,5298,Physics and hydrology of snow,2016-2017
5299,5299,Physics and hydrology of snow,2019-2020
5300,5300,Physics and hydrology of snow,2018-2019
5301,5301,Safety of nuclear power plants,2017-2018
5302,5302,Safety of nuclear power plants,2018-2019
5303,5303,Safety of nuclear power plants,2014-2015
5304,5304,Safety of nuclear power plants,2015-2016
5305,5305,Safety of nuclear power plants,2019-2020
5319,5319,Travaux de fondation II,2005-2006
5320,5320,Travaux de fondation II,2004-2005
5321,5321,Travaux de fondation II,2006-2007
5347,5347,Statistique mathématique,2004-2005
5370,5370,Embedded systems,2018-2019
5371,5371,Embedded systems,2008-2009
5373,5373,Embedded systems,2009-2010
5374,5374,Embedded systems,2005-2006
5375,5375,Embedded systems,2006-2007
5376,5376,Embedded systems,2016-2017
5377,5377,Embedded systems,2007-2008
5378,5378,Embedded systems,2015-2016
5379,5379,Embedded systems,2011-2012
5380,5380,Embedded systems,2012-2013
5381,5381,Embedded systems,2014-2015
5382,5382,Embedded systems,2010-2011
5383,5383,Embedded systems,2017-2018
5384,5384,Embedded systems,2013-2014
5385,5385,Embedded systems,2019-2020
5387,5387,Techniques d'assemblage,2018-2019
5388,5388,Techniques d'assemblage,2017-2018
5389,5389,Techniques d'assemblage,2019-2020
5390,5390,Techniques d'assemblage,2016-2017
5391,5391,Techniques d'assemblage,2007-2008
5392,5392,Techniques d'assemblage,2006-2007
5393,5393,Techniques d'assemblage,2005-2006
5394,5394,Techniques d'assemblage,2010-2011
5395,5395,Techniques d'assemblage,2009-2010
5396,5396,Techniques d'assemblage,2008-2009
5397,5397,Nutrition: from molecules to health,2018-2019
5398,5398,Nutrition: from molecules to health,2014-2015
5399,5399,Nutrition: from molecules to health,2015-2016
5400,5400,Nutrition: from molecules to health,2019-2020
5401,5401,Nutrition: from molecules to health,2016-2017
5402,5402,Nutrition: from molecules to health,2017-2018
5420,5420,Ateliers et théorie du projet VIII (Berger),2004-2005
5421,5421,Théorie et critique du projet MA3 (Huang),2009-2010
5422,5422,Théorie et critique du projet MA3 (Huang),2012-2013
5423,5423,Biomécanique intégrative,2009-2010
5424,5424,Biomécanique intégrative,2007-2008
5425,5425,Biomécanique intégrative,2008-2009
5435,5435,Nuclear computations lab,2012-2013
5436,5436,Nuclear computations lab,2017-2018
5437,5437,Nuclear computations lab,2015-2016
5438,5438,Nuclear computations lab,2016-2017
5439,5439,Nuclear computations lab,2018-2019
5440,5440,Nuclear computations lab,2014-2015
5441,5441,Nuclear computations lab,2019-2020
5442,5442,Nuclear computations lab,2011-2012
5443,5443,Nuclear computations lab,2013-2014
5444,5444,"Global perspectives, local realities I",2017-2018
5446,5446,"Global perspectives, local realities I",2019-2020
5474,5474,Technological Innovation,2019-2020
5475,5475,Technological Innovation,2018-2019
5476,5476,Technological Innovation,2017-2018
5477,5477,Circuits intégrés analogiques,2004-2005
5478,5478,Project in translational biomedical research,2010-2011
5479,5479,Project in translational biomedical research,2011-2012
5480,5480,Clusters et cages,2004-2005
5481,5481,Single- and two-phase particulate flows,2016-2017
5482,5482,Single- and two-phase particulate flows,2014-2015
5483,5483,Single- and two-phase particulate flows,2015-2016
5492,5492,Single cell genomics,2015-2016
5493,5493,Single cell genomics,2017-2018
5494,5494,Single cell genomics,2016-2017
5496,5496,Technologie chimique et biologique de l'environnement,2017-2018
5497,5497,Technologie chimique et biologique de l'environnement,2005-2006
5498,5498,Technologie chimique et biologique de l'environnement,2004-2005
5499,5499,Technologie chimique et biologique de l'environnement,2009-2010
5500,5500,Technologie chimique et biologique de l'environnement,2006-2007
5501,5501,Technologie chimique et biologique de l'environnement,2007-2008
5502,5502,Technologie chimique et biologique de l'environnement,2008-2009
5503,5503,Technologie chimique et biologique de l'environnement,2012-2013
5504,5504,Technologie chimique et biologique de l'environnement,2010-2011
5517,5517,Project in translational bioengineering,2012-2013
5518,5518,Nonlinear analysis of structures,2019-2020
5519,5519,Nonlinear analysis of structures,2017-2018
5520,5520,Nonlinear analysis of structures,2016-2017
5526,5526,Circuits intégrés I,2018-2019
5530,5530,"Global perspectives, local realities II",2019-2020
5533,5533,Novel spectroscopic methods in chemistry,2009-2010
5534,5534,Novel spectroscopic methods in chemistry,2007-2008
5535,5535,Novel spectroscopic methods in chemistry,2008-2009
5536,5536,Biomineralization: from nature to application,2017-2018
5537,5537,Biomineralization: from nature to application,2018-2019
5538,5538,Biomineralization: from nature to application,2016-2017
5539,5539,Biomineralization: from nature to application,2019-2020
5540,5540,Biomineralization: from nature to application,2013-2014
5541,5541,Biomineralization: from nature to application,2015-2016
5542,5542,Biomineralization: from nature to application,2014-2015
5543,5543,Théorie et critique du projet MA3 (Claus),2012-2013
5544,5544,Techniques d'assemblage I,2004-2005
5545,5545,Techniques d'assemblage I,2008-2009
5546,5546,Techniques d'assemblage I,2012-2013
5547,5547,Techniques d'assemblage I,2013-2014
5548,5548,Techniques d'assemblage I,2005-2006
5549,5549,Techniques d'assemblage I,2006-2007
5550,5550,Techniques d'assemblage I,2011-2012
5551,5551,Techniques d'assemblage I,2010-2011
5552,5552,Techniques d'assemblage I,2007-2008
5553,5553,Techniques d'assemblage I,2009-2010
5554,5554,Techniques d'assemblage I,2015-2016
5555,5555,Techniques d'assemblage I,2014-2015
5556,5556,Biomécanique du système musculosquelettique,2009-2010
5557,5557,Biomécanique du système musculosquelettique,2007-2008
5558,5558,Biomécanique du système musculosquelettique,2008-2009
5559,5559,Biomécanique du système musculosquelettique,2006-2007
5560,5560,Biomécanique du système musculosquelettique,2004-2005
5561,5561,Biomécanique du système musculosquelettique,2005-2006
5562,5562,Biomécanique du système musculosquelettique,2010-2011
5563,5563,Théorie et critique du projet MA3 (Hubmann & Vass),2012-2013
5564,5564,Ateliers et théorie du projet VII (Steinmann),2004-2005
5597,5597,Building design in the circular economy,2019-2020
5598,5598,Building design in the circular economy,2018-2019
5599,5599,Statistique multivariée,2013-2014
5600,5600,Statistique multivariée,2011-2012
5601,5601,Statistique multivariée,2009-2010
5602,5602,Statistique multivariée,2008-2009
5603,5603,Statistique multivariée,2012-2013
5604,5604,Statistique multivariée,2014-2015
5605,5605,Statistique multivariée,2015-2016
5606,5606,Statistics for data science,2018-2019
5607,5607,Statistics for data science,2017-2018
5608,5608,Statistics for data science,2019-2020
5609,5609,Economie d'innovation,2004-2005
5610,5610,Economie d'innovation,2007-2008
5611,5611,Economie d'innovation,2008-2009
5613,5613,Economie d'innovation,2006-2007
5614,5614,Economie d'innovation,2009-2010
5615,5615,Espace et lumière : le projet d'éclairage I,2004-2005
5623,5623,Integrated systems design,2005-2006
5624,5624,Integrated systems design,2006-2007
5630,5630,Leadership & human resource management in a global context,2014-2015
5631,5631,Leadership & human resource management in a global context,2010-2011
5632,5632,Leadership & human resource management in a global context,2011-2012
5633,5633,Leadership & human resource management in a global context,2013-2014
5634,5634,Leadership & human resource management in a global context,2012-2013
5635,5635,Propriétés acoustiques des matériaux,2005-2006
5636,5636,Propriétés acoustiques des matériaux,2004-2005
5653,5653,Physical and chemical analyses of materials,2019-2020
5654,5654,Studio MA2 (Bosshard Vaquer),2013-2014
5665,5665,Lasers and applications in chemistry,2009-2010
5666,5666,Lasers and applications in chemistry,2011-2012
5667,5667,Lasers and applications in chemistry,2005-2006
5668,5668,Lasers and applications in chemistry,2010-2011
5669,5669,Lasers and applications in chemistry,2012-2013
5670,5670,Lasers and applications in chemistry,2006-2007
5671,5671,Lasers and applications in chemistry,2008-2009
5672,5672,Lasers and applications in chemistry,2007-2008
5677,5677,Lasers and applications in chemistry,2013-2014
5687,5687,Tribologie,2005-2006
5688,5688,Tribologie,2010-2011
5689,5689,Tribologie,2008-2009
5690,5690,Tribologie,2004-2005
5691,5691,Tribologie,2007-2008
5692,5692,Tribologie,2006-2007
5693,5693,Tribologie,2009-2010
5696,5696,Design de SIG et Web-SIG,2019-2020
5697,5697,Espaces vectoriels topologiques I,2006-2007
5710,5710,Qualité de l'environnement intérieur I,2005-2006
5711,5711,Qualité de l'environnement intérieur I,2006-2007
5721,5721,Wireless communications and mobility,2004-2005
5730,5730,Marketing and service management,2008-2009
5731,5731,Marketing and service management,2007-2008
5732,5732,Marketing and service management,2006-2007
5733,5733,Markov chains and algorithmic applications,2017-2018
5734,5734,Markov chains and algorithmic applications,2018-2019
5735,5735,Markov chains and algorithmic applications,2016-2017
5736,5736,Markov chains and algorithmic applications,2019-2020
5737,5737,Ecologie des systèmes industriels,2005-2006
5752,5752,Machine learning for finance,2019-2020
5753,5753,Théories urbaines I,2005-2006
5754,5754,Théories urbaines I,2007-2008
5755,5755,Théories urbaines I,2006-2007
5756,5756,Théories urbaines I,2009-2010
5757,5757,Théories urbaines I,2008-2009
5774,5774,Microscopie et métrologie optique I,2005-2006
5775,5775,Microscopie et métrologie optique I,2004-2005
5776,5776,Radiation detection,2019-2020
5777,5777,Radiation detection,2018-2019
5778,5778,Radiation detection,2017-2018
5805,5805,Séminaires d'électronique,2006-2007
5806,5806,Séminaires d'électronique,2004-2005
5807,5807,Séminaires d'électronique,2005-2006
5808,5808,Quantum physics IV,2016-2017
5809,5809,Quantum physics IV,2018-2019
5810,5810,Quantum physics IV,2017-2018
5811,5811,Quantum physics IV,2013-2014
5812,5812,Quantum physics IV,2012-2013
5813,5813,Quantum physics IV,2014-2015
5814,5814,Quantum physics IV,2019-2020
5815,5815,Quantum physics IV,2006-2007
5816,5816,Quantum physics IV,2009-2010
5817,5817,Quantum physics IV,2008-2009
5818,5818,Quantum physics IV,2010-2011
5819,5819,Quantum physics IV,2007-2008
5820,5820,Quantum physics IV,2004-2005
5821,5821,Quantum physics IV,2005-2006
5822,5822,Quantum physics IV,2015-2016
5823,5823,Microscopie électronique analytique + TP,2006-2007
5824,5824,Microscopie électronique analytique + TP,2005-2006
5825,5825,Microscopie électronique analytique + TP,2004-2005
5826,5826,Microsystèmes et capteurs TP I,2012-2013
5827,5827,Microsystèmes et capteurs TP I,2014-2015
5828,5828,Microsystèmes et capteurs TP I,2015-2016
5829,5829,Microsystèmes et capteurs TP I,2013-2014
5830,5830,Microsystèmes et capteurs TP I,2011-2012
5844,5844,Evolutionary robotics,2017-2018
5845,5845,Evolutionary robotics,2016-2017
5846,5846,Robust and nonparametric statistics,2008-2009
5847,5847,Robust and nonparametric statistics,2019-2020
5848,5848,Robust and nonparametric statistics,2011-2012
5849,5849,Robust and nonparametric statistics,2017-2018
5850,5850,Robust and nonparametric statistics,2015-2016
5851,5851,Robust and nonparametric statistics,2013-2014
5868,5868,UE L : Dessin  d'architecture et infographie,2007-2008
5869,5869,UE L : Dessin  d'architecture et infographie,2008-2009
5870,5870,UE L : Dessin  d'architecture et infographie,2009-2010
5871,5871,Management de projet et analyse du risque,2018-2019
5872,5872,Management de projet et analyse du risque,2017-2018
5873,5873,Management de projet et analyse du risque,2016-2017
5874,5874,Management de projet et analyse du risque,2015-2016
5875,5875,Management de projet et analyse du risque,2014-2015
5876,5876,Management de projet et analyse du risque,2011-2012
5877,5877,Management de projet et analyse du risque,2019-2020
5878,5878,Management de projet et analyse du risque,2010-2011
5879,5879,Management de projet et analyse du risque,2013-2014
5880,5880,Management de projet et analyse du risque,2012-2013
5881,5881,UE H : Graphie I,2012-2013
5882,5882,UE H : Graphie I,2011-2012
5883,5883,UE H : Graphie I,2010-2011
5884,5884,Computational finance,2015-2016
5885,5885,Computational finance,2017-2018
5886,5886,Computational finance,2016-2017
5887,5887,Computational finance,2018-2019
5888,5888,Computational finance,2019-2020
5890,5890,Mémoire STS I,2005-2006
5905,5905,Geometric graph theory,2008-2009
5906,5906,Geometric graph theory,2009-2010
5907,5907,Geometric graph theory,2014-2015
5908,5908,Security protocols and applications,2004-2005
5909,5909,Statistical physics IV,2012-2013
5910,5910,Statistical physics IV,2011-2012
5912,5912,Statistical physics IV,2010-2011
5913,5913,Statistical physics IV,2008-2009
5914,5914,Statistical physics IV,2013-2014
5915,5915,Statistical physics IV,2015-2016
5916,5916,Statistical physics IV,2019-2020
5917,5917,Statistical physics IV,2014-2015
5918,5918,Statistical physics IV,2016-2017
5919,5919,Statistical physics IV,2017-2018
5920,5920,Statistical physics IV,2018-2019
5921,5921,Théorie de l'espace I,2005-2006
5922,5922,Théorie de l'espace I,2007-2008
5923,5923,Théorie de l'espace I,2006-2007
5924,5924,Conduite des réseaux I,2004-2005
5925,5925,Conférences SIE (hiver),2005-2006
5927,5927,Selected topics in functional materials,2005-2006
5928,5928,Selected topics in functional materials,2006-2007
5930,5930,Lab in electrical energy systems,2017-2018
5931,5931,Lab in electrical energy systems,2018-2019
5932,5932,Lab in electrical energy systems,2019-2020
5933,5933,Lab in electrical energy systems,2013-2014
5934,5934,Lab in electrical energy systems,2016-2017
5935,5935,Lab in electrical energy systems,2015-2016
5936,5936,Lab in electrical energy systems,2014-2015
5937,5937,Aéroélasticité et interaction fluide-structure,2016-2017
5938,5938,Aéroélasticité et interaction fluide-structure,2017-2018
5939,5939,Aéroélasticité et interaction fluide-structure,2019-2020
5940,5940,Aéroélasticité et interaction fluide-structure,2018-2019
5951,5951,Gestion des ressources humaines II,2004-2005
5983,5983,Gestion de la maintenance des infrastructures,2010-2011
5984,5984,Gestion de la maintenance des infrastructures,2012-2013
5985,5985,Gestion de la maintenance des infrastructures,2015-2016
5986,5986,Gestion de la maintenance des infrastructures,2014-2015
5987,5987,Gestion de la maintenance des infrastructures,2017-2018
5988,5988,Gestion de la maintenance des infrastructures,2016-2017
5989,5989,Gestion de la maintenance des infrastructures,2018-2019
5990,5990,Gestion de la maintenance des infrastructures,2007-2008
5991,5991,Gestion de la maintenance des infrastructures,2008-2009
5992,5992,Gestion de la maintenance des infrastructures,2009-2010
5993,5993,Gestion de la maintenance des infrastructures,2005-2006
5994,5994,Gestion de la maintenance des infrastructures,2004-2005
5995,5995,Gestion de la maintenance des infrastructures,2006-2007
5996,5996,Gestion de la maintenance des infrastructures,2013-2014
5998,5998,Conception de mécanismes spatiaux : introduction,2019-2020
6009,6009,"Semiconductor materials and properties, from the bulk to the nanostructure",2008-2009
6010,6010,"Semiconductor materials and properties, from the bulk to the nanostructure",2011-2012
6011,6011,"Semiconductor materials and properties, from the bulk to the nanostructure",2010-2011
6012,6012,"Semiconductor materials and properties, from the bulk to the nanostructure",2009-2010
6013,6013,"Semiconductor materials and properties, from the bulk to the nanostructure",2014-2015
6014,6014,"Semiconductor materials and properties, from the bulk to the nanostructure",2013-2014
6018,6018,Seminar series on advances in materials,2015-2016
6019,6019,Seminar series on advances in materials,2012-2013
6020,6020,Seminar series on advances in materials,2011-2012
6021,6021,Seminar series on advances in materials,2013-2014
6022,6022,Seminar series on advances in materials,2014-2015
6023,6023,Seminar series on advances in materials,2007-2008
